<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20110926;143000;131045.00000;131880.00000;131025.00000;131530.00000;13778
20110926;143500;131530.00000;132205.00000;131530.00000;132035.00000;15901
20110926;144000;132040.00000;132735.00000;131900.00000;132735.00000;18245
20110926;144500;132720.00000;133025.00000;132600.00000;132890.00000;19201
20110926;145000;132890.00000;132945.00000;131975.00000;132230.00000;16609
20110926;145500;132225.00000;132340.00000;131895.00000;132065.00000;6491
20110926;150000;132030.00000;133260.00000;132030.00000;132515.00000;25544
20110926;150500;132500.00000;133290.00000;132440.00000;132970.00000;18377
20110926;151000;132980.00000;133315.00000;132750.00000;133220.00000;18823
20110926;151500;133255.00000;133415.00000;132900.00000;133235.00000;10640
20110926;152000;133210.00000;133300.00000;132760.00000;132900.00000;10314
20110926;152500;132905.00000;132985.00000;132505.00000;132690.00000;6964
20110926;153000;132695.00000;133200.00000;132680.00000;132845.00000;9658
20110926;153500;132880.00000;133015.00000;132590.00000;132715.00000;7849
20110926;154000;132690.00000;132755.00000;132265.00000;132430.00000;8898
20110926;154500;132425.00000;132545.00000;131890.00000;132070.00000;10512
20110926;155000;132060.00000;132365.00000;131945.00000;132175.00000;7709
20110926;155500;132165.00000;132205.00000;131535.00000;131695.00000;9703
20110926;160000;131695.00000;132095.00000;131610.00000;131885.00000;8138
20110926;160500;131895.00000;132055.00000;131675.00000;131830.00000;5638
20110926;161000;131850.00000;131980.00000;131370.00000;131450.00000;8914
20110926;161500;131460.00000;131940.00000;131430.00000;131785.00000;6812
20110926;162000;131790.00000;132515.00000;131745.00000;132405.00000;8458
20110926;162500;132425.00000;132600.00000;132215.00000;132500.00000;7940
20110926;163000;132490.00000;132645.00000;132060.00000;132280.00000;9396
20110926;163500;132280.00000;132415.00000;132060.00000;132085.00000;7014
20110926;164000;132095.00000;132135.00000;131765.00000;131845.00000;7028
20110926;164500;131855.00000;132175.00000;131650.00000;132125.00000;7564
20110926;165000;132105.00000;132175.00000;131675.00000;131735.00000;6527
20110926;165500;131745.00000;132185.00000;131725.00000;132025.00000;5766
20110926;170000;132020.00000;132860.00000;132010.00000;132560.00000;13310
20110926;170500;132555.00000;132585.00000;131230.00000;131500.00000;18165
20110926;171000;131500.00000;131500.00000;130615.00000;130720.00000;19319
20110926;171500;130720.00000;131155.00000;130380.00000;130525.00000;17823
20110926;172000;130515.00000;130750.00000;129905.00000;130340.00000;19893
20110926;172500;130340.00000;131130.00000;130270.00000;130845.00000;12382
20110926;173000;130840.00000;131465.00000;130440.00000;131315.00000;27861
20110926;173500;131315.00000;132210.00000;130900.00000;131075.00000;38411
20110926;174000;131080.00000;131830.00000;130755.00000;131810.00000;19807
20110926;174500;131815.00000;131890.00000;130890.00000;131655.00000;17565
20110926;175000;131665.00000;131725.00000;131010.00000;131435.00000;19769
20110926;175500;131445.00000;131450.00000;130750.00000;130770.00000;15010
20110926;180000;130755.00000;131225.00000;129505.00000;130100.00000;34257
20110926;180500;130100.00000;130565.00000;129575.00000;129800.00000;22022
20110926;181000;129795.00000;129940.00000;128655.00000;128960.00000;27019
20110926;181500;128910.00000;129095.00000;128235.00000;128970.00000;23163
20110926;182000;128945.00000;129930.00000;128810.00000;129730.00000;20973
20110926;182500;129740.00000;130125.00000;129500.00000;130010.00000;15733
20110926;183000;130010.00000;130045.00000;129440.00000;129440.00000;16428
20110926;183500;129435.00000;129805.00000;129085.00000;129160.00000;13806
20110926;184000;129155.00000;129710.00000;129015.00000;129540.00000;14952
20110926;190000;129730.00000;130760.00000;129540.00000;130375.00000;9638
20110926;190500;130385.00000;131305.00000;130385.00000;130970.00000;11322
20110926;191000;130980.00000;131400.00000;130700.00000;131255.00000;7837
20110926;191500;131250.00000;131635.00000;131170.00000;131200.00000;8169
20110926;192000;131205.00000;131395.00000;130945.00000;131385.00000;7729
20110926;192500;131390.00000;131930.00000;131205.00000;131830.00000;10340
20110926;193000;131820.00000;131925.00000;131255.00000;131550.00000;7411
20110926;193500;131575.00000;131870.00000;131255.00000;131850.00000;6756
20110926;194000;131855.00000;131990.00000;131715.00000;131850.00000;7598
20110926;194500;131840.00000;131900.00000;131400.00000;131485.00000;5606
20110926;195000;131465.00000;131590.00000;131300.00000;131540.00000;4279
20110926;195500;131540.00000;131660.00000;131350.00000;131515.00000;4444
20110926;200000;131500.00000;131640.00000;130925.00000;130945.00000;7127
20110926;200500;130945.00000;131100.00000;130770.00000;130865.00000;4853
20110926;201000;130845.00000;130945.00000;130250.00000;130375.00000;8130
20110926;201500;130355.00000;130470.00000;130065.00000;130420.00000;9073
20110926;202000;130425.00000;130830.00000;130380.00000;130445.00000;5586
20110926;202500;130425.00000;130810.00000;130200.00000;130275.00000;6858
20110926;203000;130260.00000;130580.00000;129905.00000;130430.00000;10083
20110926;203500;130430.00000;130505.00000;129950.00000;130040.00000;5357
20110926;204000;130045.00000;130345.00000;129600.00000;129790.00000;7188
20110926;204500;129800.00000;129880.00000;128810.00000;128815.00000;12886
20110926;205000;128820.00000;129230.00000;128550.00000;129035.00000;13422
20110926;205500;129025.00000;129405.00000;128720.00000;129330.00000;5861
20110926;210000;129340.00000;129345.00000;127915.00000;127975.00000;15593
20110926;210500;127980.00000;128445.00000;127555.00000;128185.00000;8617
20110926;211000;128185.00000;128340.00000;127770.00000;127930.00000;7934
20110926;211500;127940.00000;128355.00000;127860.00000;128345.00000;5387
20110926;212000;128350.00000;129395.00000;128340.00000;129105.00000;11271
20110926;212500;129110.00000;129440.00000;128915.00000;129145.00000;5127
20110926;213000;129145.00000;129465.00000;128840.00000;129000.00000;6721
20110926;213500;128995.00000;129040.00000;128710.00000;128995.00000;6366
20110926;214000;128995.00000;129235.00000;128810.00000;128985.00000;6373
20110926;214500;128975.00000;129795.00000;128880.00000;129425.00000;7658
20110926;215000;129425.00000;129865.00000;129405.00000;129850.00000;5953
20110926;215500;129850.00000;130235.00000;129800.00000;130125.00000;5765
20110926;220000;130130.00000;131200.00000;130120.00000;131135.00000;14953
20110926;220500;131105.00000;131385.00000;130760.00000;130885.00000;8827
20110926;221000;130900.00000;130940.00000;130350.00000;130425.00000;7426
20110926;221500;130425.00000;130555.00000;130125.00000;130465.00000;6533
20110926;222000;130450.00000;130685.00000;130160.00000;130490.00000;6589
20110926;222500;130500.00000;130690.00000;130200.00000;130235.00000;5672
20110926;223000;130250.00000;130600.00000;129730.00000;130580.00000;8677
20110926;223500;130580.00000;130950.00000;130535.00000;130685.00000;6005
20110926;224000;130685.00000;130870.00000;130605.00000;130695.00000;4086
20110926;224500;130700.00000;131100.00000;130690.00000;130765.00000;4857
20110926;225000;130765.00000;130870.00000;130340.00000;130495.00000;5113
20110926;225500;130495.00000;130850.00000;130345.00000;130770.00000;4558
20110926;230000;130770.00000;131340.00000;130770.00000;131150.00000;7279
20110926;230500;131150.00000;131320.00000;130750.00000;130830.00000;5792
20110926;231000;130820.00000;131355.00000;130805.00000;131315.00000;4050
20110926;231500;131320.00000;131570.00000;131200.00000;131530.00000;6769
20110926;232000;131535.00000;131630.00000;131410.00000;131590.00000;4493
20110926;232500;131590.00000;131750.00000;131390.00000;131665.00000;4177
20110926;233000;131660.00000;131675.00000;131435.00000;131590.00000;4112
20110926;233500;131600.00000;132200.00000;131530.00000;132155.00000;6739
20110926;234000;132150.00000;132475.00000;131935.00000;132465.00000;6461
20110926;234500;132440.00000;132720.00000;132400.00000;132540.00000;6228
20110927;100000;132700.00000;134750.00000;132700.00000;134725.00000;28958
20110927;100500;134725.00000;134745.00000;134160.00000;134630.00000;15740
20110927;101000;134630.00000;134830.00000;134255.00000;134260.00000;9505
20110927;101500;134265.00000;134610.00000;134020.00000;134105.00000;10921
20110927;102000;134100.00000;134425.00000;134100.00000;134400.00000;5654
20110927;102500;134415.00000;134550.00000;134155.00000;134300.00000;7325
20110927;103000;134230.00000;134700.00000;134225.00000;134295.00000;10239
20110927;103500;134320.00000;134570.00000;134160.00000;134465.00000;8901
20110927;104000;134450.00000;134630.00000;133610.00000;133625.00000;16853
20110927;104500;133650.00000;133845.00000;133410.00000;133540.00000;18781
20110927;105000;133550.00000;134115.00000;133425.00000;134085.00000;16746
20110927;105500;134085.00000;134175.00000;133810.00000;134120.00000;11414
20110927;110000;134130.00000;134890.00000;133800.00000;134735.00000;22890
20110927;110500;134735.00000;134870.00000;134220.00000;134510.00000;15920
20110927;111000;134515.00000;134595.00000;134155.00000;134520.00000;13163
20110927;111500;134520.00000;134540.00000;133855.00000;133990.00000;14533
20110927;112000;133990.00000;134255.00000;133560.00000;134180.00000;15194
20110927;112500;134165.00000;134330.00000;133705.00000;133830.00000;15032
20110927;113000;133815.00000;134100.00000;133130.00000;133275.00000;22992
20110927;113500;133280.00000;133395.00000;133110.00000;133215.00000;10718
20110927;114000;133220.00000;133250.00000;132855.00000;133130.00000;18369
20110927;114500;133110.00000;133345.00000;132620.00000;132930.00000;16398
20110927;115000;132930.00000;133735.00000;132915.00000;133230.00000;14032
20110927;115500;133260.00000;133835.00000;133115.00000;133800.00000;10901
20110927;120000;133795.00000;133985.00000;133520.00000;133630.00000;16096
20110927;120500;133635.00000;133955.00000;133440.00000;133940.00000;11446
20110927;121000;133955.00000;134360.00000;133865.00000;133965.00000;15846
20110927;121500;133965.00000;134170.00000;133730.00000;134140.00000;11497
20110927;122000;134140.00000;134235.00000;133890.00000;134090.00000;7072
20110927;122500;134090.00000;134140.00000;133450.00000;133685.00000;12023
20110927;123000;133665.00000;133980.00000;133500.00000;133940.00000;11079
20110927;123500;133920.00000;134355.00000;133900.00000;134205.00000;15879
20110927;124000;134205.00000;134350.00000;133950.00000;134295.00000;11055
20110927;124500;134270.00000;134300.00000;133370.00000;133390.00000;12085
20110927;125000;133390.00000;133590.00000;133165.00000;133400.00000;14720
20110927;125500;133400.00000;133685.00000;133225.00000;133680.00000;5969
20110927;130000;133685.00000;133940.00000;133550.00000;133900.00000;10362
20110927;130500;133890.00000;134255.00000;133875.00000;134050.00000;17111
20110927;131000;134070.00000;134235.00000;133785.00000;133865.00000;10131
20110927;131500;133860.00000;134100.00000;133760.00000;133880.00000;4805
20110927;132000;133870.00000;133980.00000;133740.00000;133780.00000;4549
20110927;132500;133790.00000;133970.00000;133660.00000;133885.00000;4150
20110927;133000;133930.00000;134180.00000;133900.00000;134145.00000;5377
20110927;133500;134125.00000;134170.00000;133850.00000;134050.00000;5677
20110927;134000;134050.00000;134755.00000;134035.00000;134705.00000;18976
20110927;134500;134705.00000;134850.00000;134155.00000;134180.00000;12614
20110927;135000;134180.00000;134635.00000;134160.00000;134395.00000;8585
20110927;135500;134380.00000;134435.00000;134095.00000;134265.00000;8059
20110927;140000;134255.00000;134280.00000;133955.00000;134090.00000;4840
20110927;140500;134085.00000;135200.00000;134050.00000;134975.00000;16921
20110927;141000;134975.00000;135015.00000;134170.00000;134305.00000;9575
20110927;141500;134305.00000;134315.00000;133840.00000;134100.00000;16698
20110927;142000;134085.00000;134345.00000;133855.00000;134165.00000;8239
20110927;142500;134170.00000;134375.00000;133800.00000;134150.00000;20323
20110927;143000;134160.00000;134360.00000;134000.00000;134120.00000;11281
20110927;143500;134115.00000;134160.00000;133825.00000;133835.00000;6315
20110927;144000;133835.00000;134095.00000;133740.00000;133855.00000;7119
20110927;144500;133860.00000;134065.00000;133585.00000;134050.00000;8811
20110927;145000;134055.00000;134205.00000;133965.00000;134060.00000;5486
20110927;145500;134070.00000;134270.00000;133920.00000;134155.00000;5932
20110927;150000;134160.00000;134650.00000;134150.00000;134510.00000;14687
20110927;150500;134515.00000;134635.00000;134205.00000;134280.00000;6991
20110927;151000;134280.00000;134750.00000;134200.00000;134730.00000;9717
20110927;151500;134735.00000;134800.00000;134490.00000;134580.00000;5257
20110927;152000;134580.00000;134850.00000;134525.00000;134715.00000;6927
20110927;152500;134715.00000;134755.00000;134415.00000;134535.00000;5304
20110927;153000;134540.00000;135175.00000;134510.00000;135135.00000;10910
20110927;153500;135135.00000;135485.00000;134950.00000;135420.00000;13565
20110927;154000;135430.00000;135830.00000;135350.00000;135795.00000;13498
20110927;154500;135795.00000;136605.00000;135795.00000;136170.00000;25380
20110927;155000;136175.00000;136250.00000;135800.00000;135920.00000;12551
20110927;155500;135920.00000;135935.00000;135645.00000;135770.00000;7602
20110927;160000;135770.00000;136115.00000;135735.00000;135750.00000;9007
20110927;160500;135750.00000;135920.00000;135570.00000;135920.00000;8962
20110927;161000;135910.00000;135940.00000;135685.00000;135725.00000;6936
20110927;161500;135750.00000;136135.00000;135700.00000;136065.00000;6983
20110927;162000;136060.00000;136090.00000;135745.00000;135870.00000;5650
20110927;162500;135850.00000;136000.00000;135800.00000;135810.00000;4703
20110927;163000;135810.00000;135935.00000;135660.00000;135810.00000;6121
20110927;163500;135800.00000;135805.00000;135525.00000;135640.00000;7321
20110927;164000;135645.00000;135645.00000;135030.00000;135185.00000;9366
20110927;164500;135200.00000;135485.00000;135055.00000;135475.00000;6960
20110927;165000;135460.00000;135500.00000;135265.00000;135355.00000;5167
20110927;165500;135375.00000;135700.00000;135330.00000;135645.00000;6346
20110927;170000;135645.00000;136100.00000;135380.00000;136080.00000;16229
